Symbol	Company	Country	GICS	Sector	Price
BEN            	Franklin Resources	US                	40        	Financials	      38.10
FCX            	Freeport-McMoran Cp & Gld	US                	15        	Materials	       8.56
GCI            	Gannett Co.	US                	25        	Consumer Discretionary	      63.06
GPS            	Gap (The)	US                	25        	Consumer Discretionary	      25.50
GTW            	Gateway Inc.	US                	45        	Information Technology	      17.99
GD             	General Dynamics	US                	20        	Industrials	      78.00
GE             	General Electric	US                	20        	Industrials	      47.94
GIS            	General Mills	US                	30        	Consumer Staples	      44.56
GM             	General Motors	US                	25        	Consumer Discretionary	      50.94
GPC            	Genuine Parts	US                	20        	Industrials	      26.19
GP             	Georgia-Pacific Group	US                	15        	Materials	      31.13
G              	Gillette Co.	US                	30        	Consumer Staples	      36.13
GX             	Global Crossing	US                	50        	Telecommunications Services	      14.31
GDW            	Golden West Financial	US                	40        	Financials	      67.50
GR             	Goodrich Corporation	US                	20        	Industrials	      36.38
GT             	Goodyear Tire & Rubber	US                	25        	Consumer Discretionary	      22.99
GPU            	GPU Inc.	US                	55        	Utilities	      36.81
GWW            	Grainger (W.W.) Inc.	US                	20        	Industrials	      36.50
GLK            	Great Lakes Chemical	US                	15        	Materials	      37.19
GDT            	Guidant Corp.	US                	35        	Health Care	      53.94
HAL            	Halliburton Co.	US                	10        	Energy	      36.25
H              	Harcourt General Inc.	US                	25        	Consumer Discretionary	      57.20
HDI            	Harley-Davidson	US                	25        	Consumer Discretionary	      39.75
HET            	Harrah's Entertainment	US                	25        	Consumer Discretionary	      26.38
HIG            	Hartford Financial Svc.Gp.	US                	40        	Financials	      70.63
HAS            	Hasbro Inc.	US                	25        	Consumer Discretionary	      10.63
HCA            	HCA - The Health Co	US                	35        	Health Care	      44.01
HRC            	HEALTHSOUTH Corp.	US                	35        	Health Care	      16.31
HNZ            	Heinz (H.J.)	US                	30        	Consumer Staples	      47.44
HPC            	Hercules, Inc.	US                	15        	Materials	      19.06
HSY            	Hershey Foods	US                	30        	Consumer Staples	      64.38
HWP            	Hewlett-Packard	US                	45        	Information Technology	      31.56
HLT            	Hilton Hotels	US                	25        	Consumer Discretionary	      10.50
HD             	Home Depot	US                	25        	Consumer Discretionary	      45.69
HM             	Homestake Mining	US                	15        	Materials	       4.19
HON            	Honeywell Int'l Inc.	US                	20        	Industrials	      47.31
HI             	Household International	US                	40        	Financials	      55.00
HUM            	Humana Inc.	US                	35        	Health Care	      15.25
HBAN           	Huntington Bancshares	US                	40        	Financials	      16.19
ITW            	Illinois Tool Works	US                	20        	Industrials	      59.56
RX             	IMS Health Inc.	US                	20        	Industrials	      27.00
N              	Inco, Ltd.	US                	15        	Materials	      16.76
IR             	Ingersoll-Rand	US                	20        	Industrials	      41.88
INTC           	Intel Corp.	US                	45        	Information Technology	      30.06
IBM            	International Bus. Machines	US                	45        	Information Technology	      85.00
IFF            	International Flav/Frag	US                	15        	Materials	      20.31
IP             	International Paper	US                	15        	Materials	      40.81
IPG            	Interpublic Group	US                	25        	Consumer Discretionary	      42.56
INTU           	Intuit, Inc.	US                	45        	Information Technology	      39.44
ITT            	ITT Industries, Inc.	US                	20        	Industrials	      38.75
JPM            	J.P. Morgan Chase & Co.	US                	40        	Financials	      45.44
JDSU           	JDS Uniphase Corp	US                	45        	Information Technology	      41.69
JP             	Jefferson-Pilot	US                	40        	Financials	      74.75
JNJ            	Johnson & Johnson	US                	35        	Health Care	     105.06
JCI            	Johnson Controls	US                	25        	Consumer Discretionary	      52.00
KM             	K mart	US                	25        	Consumer Discretionary	       5.31
KBH            	KB Home	US                	25        	Consumer Discretionary	      33.69
K              	Kellogg Co.	US                	30        	Consumer Staples	      26.25
KMG            	Kerr-McGee	US                	10        	Energy	      66.94
KEY            	KeyCorp	US                	40        	Financials	      28.00
KSE            	Keyspan Energy	US                	55        	Utilities	      42.38
KMB            	Kimberly-Clark	US                	30        	Consumer Staples	      70.69
KMI            	Kinder Morgan	US                	55        	Utilities	      52.19
KG             	King Pharmaceuticals	US                	35        	Health Care	      51.69
KLAC           	KLA-Tencor Corp.	US                	45        	Information Technology	      33.69
KRI            	Knight-Ridder Inc.	US                	25        	Consumer Discretionary	      56.88
KSS            	Kohl's Corp.	US                	25        	Consumer Discretionary	      61.00
KR             	Kroger Co.	US                	30        	Consumer Staples	      27.06
LEG            	Leggett & Platt	US                	25        	Consumer Discretionary	      18.94
LEH            	Lehman Bros.	US                	40        	Financials	      67.63
LXK            	Lexmark Int'l Inc	US                	45        	Information Technology	      44.31
LLY            	Lilly (Eli) & Co.	US                	35        	Health Care	      93.06
LTD            	Limited, The	US                	25        	Consumer Discretionary	      17.06
LNC            	Lincoln National	US                	40        	Financials	      47.31
LLTC           	Linear Technology Corp.	US                	45        	Information Technology	      46.25
LIZ            	Liz Claiborne, Inc.	US                	25        	Consumer Discretionary	      41.63
LMT            	Lockheed Martin Corp.	US                	20        	Industrials	      33.95
LTR            	Loews Corp.	US                	40        	Financials	     103.56
LDG            	Longs Drug Stores	US                	30        	Consumer Staples	      24.13
LPX            	Louisiana Pacific	US                	15        	Materials	      10.13
LOW            	Lowe's Cos.	US                	25        	Consumer Discretionary	      44.50
LSI            	LSI Logic	US                	45        	Information Technology	      17.09
LU             	Lucent Technologies	US                	45        	Information Technology	      13.50
HCR            	Manor Care Inc.	US                	35        	Health Care	      20.63
MAR            	Marriott Int'l.	US                	25        	Consumer Discretionary	      42.25
MMC            	Marsh & McLennan	US                	40        	Financials	     117.00
MAS            	Masco Corp.	US                	20        	Industrials	      25.69
MAT            	Mattel, Inc.	US                	25        	Consumer Discretionary	      14.44
MXIM           	Maxim Integrated Prod	US                	45        	Information Technology	      47.81
MAY            	May Dept. Stores	US                	25        	Consumer Discretionary	      32.75
MYG            	Maytag Corp.	US                	25        	Consumer Discretionary	      32.31
MBI            	MBIA Inc.	US                	40        	Financials	      74.13
KRB            	MBNA Corp.	US                	40        	Financials	      36.94
MDR            	McDermott International	US                	20        	Industrials	      10.75
MCD            	McDonald's Corp.	US                	25        	Consumer Discretionary	      34.00
MHP            	McGraw-Hill	US                	25        	Consumer Discretionary	      58.63
MCK            	McKesson Corp. (New)	US                	35        	Health Care	      35.89
MEA            	Mead Corp.	US                	15        	Materials	      31.38
MEDI           	MedImmune Inc.	US                	35        	Health Care	      47.69
MDT            	Medtronic Inc.	US                	35        	Health Care	      60.38
MEL            	Mellon Bank Corp.	US                	40        	Financials	      49.19
MRK            	Merck & Co.	US                	35        	Health Care	      93.63
MERQ           	Mercury Interactive	US                	45        	Information Technology	      90.25
MDP            	Meredith Corp.	US                	25        	Consumer Discretionary	      32.19
MER            	Merrill Lynch	US                	40        	Financials	      68.19
MET            	MetLife Inc.	US                	40        	Financials	      35.00
MTG            	MGIC Investment	US                	40        	Financials	      67.44
MU             	Micron Technology	US                	45        	Information Technology	      35.50
MSFT           	Microsoft Corp.	US                	45        	Information Technology	      43.38
MIL            	Millipore Corp.	US                	45        	Information Technology	      63.00
MMM            	Minn. Mining & Mfg.	US                	20        	Industrials	     120.50
MOLX           	Molex Inc.	US                	20        	Industrials	      35.50
MCO            	Moody's Corp	US                	40        	Financials	      25.69
MWD            	Morgan Stanley, Dean Witter	US                	40        	Financials	      79.25
MOT            	Motorola Inc.	US                	45        	Information Technology	      20.25
NBR            	Nabors Industries	US                	10        	Energy	      59.15
NCC            	National City Corp.	US                	40        	Financials	      28.75
NSM            	National Semiconductor	US                	45        	Information Technology	      20.13
NSI            	National Service Ind.	US                	20        	Industrials	      25.69
NAV            	Navistar International Corp.	US                	20        	Industrials	      26.19
NCR            	NCR Corp.	US                	45        	Information Technology	      49.13
NTAP           	Network Appliance	US                	45        	Information Technology	      64.19
NYT            	New York Times Cl. A	US                	25        	Consumer Discretionary	      40.06
NWL            	Newell Rubbermaid Co.	US                	25        	Consumer Discretionary	      22.75
NEM            	Newmont Mining	US                	15        	Materials	      17.06
NXTL           	Nextel Communications	US                	50        	Telecommunications Services	      24.75
NMK            	Niagara Mohawk Power	US                	55        	Utilities	      16.69
GAS            	NICOR Inc.	US                	55        	Utilities	      43.19
NKE            	NIKE Inc.	US                	25        	Consumer Discretionary	      55.81
NI             	NiSource Inc.	US                	55        	Utilities	      30.75
JWN            	Nordstrom	US                	25        	Consumer Discretionary	      18.19
NSC            	Norfolk Southern Corp.	US                	20        	Industrials	      13.31
NT             	Nortel Networks Corp Hldg Co.	US                	45        	Information Technology	      32.06
NTRS           	Northern Trust Corp.	US                	40        	Financials	      81.56
NOC            	Northrop Grumman Corp.	US                	20        	Industrials	      83.00
NOVL           	Novell Inc.	US                	45        	Information Technology	       5.22
NVLS           	Novellus Systems	US                	45        	Information Technology	      35.94
NUE            	Nucor Corp.	US                	15        	Materials	      39.69
OXY            	Occidental Petroleum	US                	10        	Energy	      24.25
ODP            	Office Depot	US                	25        	Consumer Discretionary	       7.13
OK             	Old Kent Financial	US                	40        	Financials	      43.75
OMC            	Omnicom Group	US                	25        	Consumer Discretionary	      82.88
OKE            	ONEOK Inc.	US                	55        	Utilities	      48.13
ORCL           	Oracle Corp.	US                	45        	Information Technology	      29.06
PCAR           	PACCAR Inc.	US                	20        	Industrials	      49.25
PTV            	Pactiv Corp.	US                	15        	Materials	      12.38
PLL            	Pall Corp.	US                	20        	Industrials	      21.31
PALM           	Palm Inc.	US                	45        	Information Technology	      28.31
PMTC           	Parametric Technology	US                	45        	Information Technology	      13.44
PH             	Parker-Hannifin	US                	20        	Industrials	      44.13
PAYX           	Paychex Inc.	US                	20        	Industrials	      48.63
JCP            	Penney (J.C.)	US                	25        	Consumer Discretionary	      10.88
PGL            	Peoples Energy	US                	55        	Utilities	      44.75
PSFT           	PeopleSoft Inc.	US                	45        	Information Technology	      37.19
PEP            	PepsiCo Inc.	US                	30        	Consumer Staples	      49.56
PKI            	PerkinElmer	US                	45        	Information Technology	     105.00
PFE            	Pfizer, Inc.	US                	35        	Health Care	      46.00
PCG            	PG&E Corp.	US                	55        	Utilities	      20.00
PHA            	Pharmacia Corp	US                	35        	Health Care	      61.00
PD             	Phelps Dodge	US                	15        	Materials	      55.81
MO             	Philip Morris	US                	30        	Consumer Staples	      44.00
P              	Phillips Petroleum	US                	10        	Energy	      56.88
PNW            	Pinnacle West Capital	US                	55        	Utilities	      47.63
PBI            	Pitney-Bowes	US                	20        	Industrials	      33.13
PDG            	Placer Dome Inc.	US                	15        	Materials	       9.63
PNC            	PNC Bank Corp.	US                	40        	Financials	      73.06
PCH            	Potlatch Corp.	US                	15        	Materials	      33.56
PWER           	Power-One Inc.	US                	20        	Industrials	      39.31
PPL            	PP & L Resources	US                	55        	Utilities	      45.19
PPG            	PPG Industries	US                	15        	Materials	      46.31
PX             	Praxair, Inc.	US                	15        	Materials	      44.38
PG             	Procter & Gamble	US                	30        	Consumer Staples	      78.44
PGN            	Progress Energy, Inc.	US                	55        	Utilities	      49.19
PGR            	Progressive Corp.	US                	40        	Financials	     103.63
PVN            	Providian Financial Corp.	US                	40        	Financials	      57.50
PEG            	Public Serv. Enterprise Inc.	US                	55        	Utilities	      48.63
PHM            	Pulte Homes, Inc.	US                	25        	Consumer Discretionary	      42.19
QLGC           	QLogic Corp.	US                	45        	Information Technology	      77.00
OAT            	Quaker Oats	US                	30        	Consumer Staples	      97.38
QCOM           	QUALCOMM Inc.	US                	45        	Information Technology	      82.19
QTRN           	Quintiles Transnational	US                	35        	Health Care	      20.94
Q              	Qwest Communications Int	US                	50        	Telecommunications Services	      41.00
RSH            	RadioShack Corp	US                	25        	Consumer Discretionary	      42.81
RAL            	Ralston-Ralston Purina Gp	US                	30        	Consumer Staples	      26.13
RTN.B          	Raytheon Co. (New)	US                	20        	Industrials	      31.06
RBK            	Reebok International	US                	25        	Consumer Discretionary	      27.34
RGBK           	Regions Financial Corp.	US                	40        	Financials	      27.31
REI            	Reliant Energy	US                	55        	Utilities	      43.31
RHI            	Robert Half International	US                	20        	Industrials	      26.50
ROK            	Rockwell International	US                	20        	Industrials	      47.63
ROH            	Rohm & Haas	US                	15        	Materials	      36.31
RDC            	Rowan Cos.	US                	10        	Energy	      27.00
RD             	Royal Dutch Petroleum	US                	10        	Energy	      60.56
R              	Ryder System	US                	20        	Industrials	      16.63
TSG            	Sabre Holding Corp.	US                	20        	Industrials	      43.13
SAFC           	SAFECO Corp.	US                	40        	Financials	      32.88
SWY            	Safeway Inc.	US                	30        	Consumer Staples	      62.50
SANM           	Sanmina-SCI Corp.	US                	45        	Information Technology	      76.63
SAPE           	Sapient Corp	US                	45        	Information Technology	      11.94
SLE            	Sara Lee Corp.	US                	30        	Consumer Staples	      24.56
SBC            	SBC Communications Inc.	US                	50        	Telecommunications Services	      47.75
SGP            	Schering-Plough	US                	35        	Health Care	      56.75
SLB            	Schlumberger Ltd.	US                	10        	Energy	      79.94
SFA            	Scientific-Atlanta	US                	45        	Information Technology	      32.56
SEE            	Sealed Air Corp.(New)	US                	15        	Materials	      30.50
S              	Sears, Roebuck & Co.	US                	25        	Consumer Discretionary	      34.75
SRE            	Sempra Energy	US                	55        	Utilities	      23.25
SHW            	Sherwin-Williams	US                	25        	Consumer Discretionary	      26.31
SEBL           	Siebel  Systems Inc	US                	45        	Information Technology	      67.63
SIAL           	Sigma-Aldrich	US                	15        	Materials	      39.31
SNA            	Snap-On Inc.	US                	25        	Consumer Discretionary	      27.88
SLR            	Solectron	US                	45        	Information Technology	      33.90
SO             	Southern Co.	US                	55        	Utilities	      33.25
SOTR           	SouthTrust Corp.	US                	40        	Financials	      40.69
LUV            	Southwest Airlines	US                	20        	Industrials	      33.53
FON            	Sprint Corp. FON	US                	50        	Telecommunications Services	      20.31
PCS            	Sprint Corp. PCS	US                	50        	Telecommunications Services	      20.44
STJ            	St Jude Medical	US                	35        	Health Care	      61.44
SPC            	St. Paul Cos.	US                	40        	Financials	      54.31
SWK            	Stanley Works	US                	25        	Consumer Discretionary	      31.19
SPLS           	Staples Inc.	US                	25        	Consumer Discretionary	      11.81
SBUX           	Starbucks Corp.	US                	25        	Consumer Discretionary	      44.25
HOT            	Starwood Hotels & Resorts	US                	25        	Consumer Discretionary	      35.25
STT            	State Street Corp.	US                	40        	Financials	     124.21
SV             	Stilwell Finacial	US                	40        	Financials	      39.44
SYK            	Stryker Corp.	US                	35        	Health Care	      50.59
SUB            	Summit Bancorp	US                	40        	Financials	      38.19
SUNW           	Sun Microsystems	US                	45        	Information Technology	      27.88
SUN            	Sunoco., Inc.	US                	10        	Energy	      33.69
STI            	SunTrust Banks	US                	40        	Financials	      63.00
SVU            	Supervalu Inc.	US                	30        	Consumer Staples	      13.88
SBL            	Symbol Technologies	US                	45        	Information Technology	      36.00
SNV            	Synovus Financial	US                	40        	Financials	      26.94
SYY            	Sysco Corp.	US                	30        	Consumer Staples	      30.00
TROW           	T. Rowe Price Group	US                	40        	Financials	      42.27
TGT            	Target Corp.	US                	25        	Consumer Discretionary	      32.25
TEK            	Tektronix Inc.	US                	45        	Information Technology	      33.69
TLAB           	Tellabs, Inc.	US                	45        	Information Technology	      56.50
TIN            	Temple-Inland	US                	15        	Materials	      53.63
THC            	Tenet Healthcare Corp.	US                	35        	Health Care	      44.44
TER            	Teradyne Inc.	US                	45        	Information Technology	      37.25
TX             	Texaco Inc.	US                	10        	Energy	      62.13
TXN            	Texas Instruments	US                	45        	Information Technology	      47.38
TXT            	Textron Inc.	US                	20        	Industrials	      46.50
TMO            	Thermo Electron	US                	20        	Industrials	      29.75
TNB            	Thomas & Betts	US                	20        	Industrials	      16.19
TIF            	Tiffany & Co.	US                	25        	Consumer Discretionary	      31.63
TWX            	Time Warner Inc.	US                	25        	Consumer Discretionary	      52.24
TKR            	Timken Co.	US                	20        	Industrials	      15.13
