Symbol	Company	Country	GICS	Sector	Price
GT             	Goodyear Tire & Rubber	US                	25        	Consumer Discretionary	      13.22
GOOG           	Google Inc.	US                	45        	Information Technology	     378.95
GWW            	Grainger (W.W.) Inc.	US                	20        	Industrials	      65.85
HAL            	Halliburton Co.	US                	10        	Energy	      33.62
HOG            	Harley-Davidson	US                	25        	Consumer Discretionary	      58.80
HAR            	Harman Int'l Industries	US                	25        	Consumer Discretionary	      81.58
HET            	Harrah's Entertainment	US                	25        	Consumer Discretionary	      60.82
HIG            	Hartford Financial Svc.Gp.	US                	40        	Financials	      85.27
HAS            	Hasbro Inc.	US                	25        	Consumer Discretionary	      19.98
HCA            	HCA Inc.	US                	35        	Health Care	      49.35
HMA            	Health Management Assoc.	US                	35        	Health Care	      20.64
HNZ            	Heinz (H.J.)	US                	30        	Consumer Staples	      41.97
HPC            	Hercules, Inc.	US                	15        	Materials	      15.19
HES            	Hess Corporation	US                	10        	Energy	      48.46
HPQ            	Hewlett-Packard	US                	45        	Information Technology	      35.76
HLT            	Hilton Hotels	US                	25        	Consumer Discretionary	      24.78
HD             	Home Depot	US                	25        	Consumer Discretionary	      34.09
HON            	Honeywell Int'l Inc.	US                	20        	Industrials	      38.44
HSP            	Hospira Inc.	US                	35        	Health Care	      37.83
HUM            	Humana Inc.	US                	35        	Health Care	      61.39
HBAN           	Huntington Bancshares	US                	40        	Financials	      23.89
ITW            	Illinois Tool Works	US                	20        	Industrials	      43.91
RX             	IMS Health Inc.	US                	35        	Health Care	      27.46
IR             	Ingersoll-Rand Co. Ltd.	US                	20        	Industrials	      37.70
INTC           	Intel Corp.	US                	45        	Information Technology	      19.66
IBM            	International Bus. Machines	US                	45        	Information Technology	      81.40
IFF            	International Flav/Frag	US                	15        	Materials	      39.18
IGT            	International Game Technology	US                	25        	Consumer Discretionary	      38.17
IP             	International Paper	US                	15        	Materials	      34.94
IPG            	Interpublic Group	US                	25        	Consumer Discretionary	       9.01
INTU           	Intuit, Inc.	US                	45        	Information Technology	      30.59
ITT            	ITT Corporation	US                	20        	Industrials	      48.75
JBL            	Jabil Circuit	US                	45        	Information Technology	      27.23
JNS            	Janus Capital Group	US                	40        	Financials	      17.73
JDSU           	JDS Uniphase Corp	US                	45        	Information Technology	       2.64
JNJ            	Johnson & Johnson	US                	35        	Health Care	      64.60
JCI            	Johnson Controls	US                	25        	Consumer Discretionary	      70.71
JNY            	Jones Apparel Group	US                	25        	Consumer Discretionary	      31.35
JPM            	JPMorgan Chase & Co.	US                	40        	Financials	      45.97
JNPR           	Juniper Networks	US                	45        	Information Technology	      13.83
KBH            	KB Home	US                	25        	Consumer Discretionary	      42.02
K              	Kellogg Co.	US                	30        	Consumer Staples	      50.69
KEY            	KeyCorp	US                	40        	Financials	      36.90
KSE            	Keyspan Energy	US                	55        	Utilities	      40.86
KMB            	Kimberly-Clark	US                	30        	Consumer Staples	      63.17
KIM            	Kimco Realty	US                	40        	Financials	      41.24
KMI            	Kinder Morgan	US                	10        	Energy	     104.40
KG             	King Pharmaceuticals	US                	35        	Health Care	      15.94
KLAC           	KLA-Tencor Corp.	US                	45        	Information Technology	      43.54
KSS            	Kohl's Corp.	US                	25        	Consumer Discretionary	      62.59
KR             	Kroger Co.	US                	30        	Consumer Staples	      23.66
LLL            	L-3 Communications Holdings	US                	20        	Industrials	      75.41
LH             	Laboratory Corp. of America Holding	US                	35        	Health Care	      68.50
LM             	Legg Mason	US                	40        	Financials	      88.97
LEG            	Leggett & Platt	US                	25        	Consumer Discretionary	      23.21
LEH            	Lehman Bros.	US                	40        	Financials	      62.48
LEN            	Lennar Corp.	US                	25        	Consumer Discretionary	      45.51
LXK            	Lexmark Int'l Inc	US                	45        	Information Technology	      55.98
LLY            	Lilly (Eli) & Co.	US                	35        	Health Care	      56.11
LTD            	Limited Brands, Inc.	US                	25        	Consumer Discretionary	      25.23
LNC            	Lincoln National	US                	40        	Financials	      60.41
LLTC           	Linear Technology Corp.	US                	45        	Information Technology	      33.32
LIZ            	Liz Claiborne, Inc.	US                	25        	Consumer Discretionary	      37.45
LMT            	Lockheed Martin Corp.	US                	20        	Industrials	      83.08
LTR            	Loews Corp.	US                	40        	Financials	      38.64
LPX            	Louisiana Pacific	US                	15        	Materials	      19.30
LOW            	Lowe's Cos.	US                	25        	Consumer Discretionary	      27.23
LSI            	LSI Logic	US                	45        	Information Technology	       7.90
LU             	Lucent Technologies	US                	45        	Information Technology	       2.30
MTB            	M&T Bank Corp.	US                	40        	Financials	     122.69
HCR            	Manor Care Inc.	US                	35        	Health Care	      52.64
MRO            	Marathon Oil Corp.	US                	10        	Energy	      87.90
MAR            	Marriott Int'l.	US                	25        	Consumer Discretionary	      37.06
MMC            	Marsh & McLennan	US                	40        	Financials	      25.80
MI             	Marshall & Ilsley Corp.	US                	40        	Financials	      46.61
MAS            	Masco Corp.	US                	20        	Industrials	      27.23
MAT            	Mattel, Inc.	US                	25        	Consumer Discretionary	      18.69
MXIM           	Maxim Integrated Prod	US                	45        	Information Technology	      29.51
MBI            	MBIA Inc.	US                	40        	Financials	      61.23
MKC            	McCormick & Co.	US                	30        	Consumer Staples	      36.28
MCD            	McDonald's Corp.	US                	25        	Consumer Discretionary	      36.08
MHP            	McGraw-Hill	US                	25        	Consumer Discretionary	      55.81
MCK            	McKesson Corp. (New)	US                	35        	Health Care	      51.31
MWV            	MeadWestvaco Corporation	US                	15        	Materials	      25.72
MHS            	Medco Health Solutions Inc.	US                	35        	Health Care	      62.99
MEDI           	MedImmune Inc.	US                	35        	Health Care	      28.07
MDT            	Medtronic Inc.	US                	35        	Health Care	      45.98
MEL            	Mellon Bank Corp.	US                	40        	Financials	      37.19
MRK            	Merck & Co.	US                	35        	Health Care	      41.27
MDP            	Meredith Corp.	US                	25        	Consumer Discretionary	      46.99
MER            	Merrill Lynch	US                	40        	Financials	      72.85
MET            	MetLife Inc.	US                	40        	Financials	      54.43
MTG            	MGIC Investment	US                	40        	Financials	      57.37
MU             	Micron Technology	US                	45        	Information Technology	      17.24
MSFT           	Microsoft Corp.	US                	45        	Information Technology	      25.80
MIL            	Millipore Corp.	US                	35        	Health Care	      63.59
MOLX           	Molex Inc.	US                	45        	Information Technology	      37.17
TAP            	Molson Coors Brewing Company	US                	30        	Consumer Staples	      69.88
MON            	Monsanto Co.	US                	15        	Materials	      46.89
MNST           	Monster Worldwide	US                	20        	Industrials	      41.21
MCO            	Moody's Corp	US                	40        	Financials	      60.69
MS             	Morgan Stanley	US                	40        	Financials	      65.64
MOT            	Motorola Inc.	US                	45        	Information Technology	      23.44
MUR            	Murphy Oil	US                	10        	Energy	      49.07
MYL            	Mylan Laboratories	US                	35        	Health Care	      20.06
NBR            	Nabors Industries Ltd.	US                	10        	Energy	      33.51
NCC            	National City Corp.	US                	40        	Financials	      34.90
NOV            	National Oilwell Varco, Inc.	US                	10        	Energy	      66.85
NSM            	National Semiconductor	US                	45        	Information Technology	      23.70
NAV            	Navistar International Corp.	US                	20        	Industrials	      22.74
NCR            	NCR Corp.	US                	45        	Information Technology	      34.69
NTAP           	Network Appliance	US                	45        	Information Technology	      34.38
NYT            	New York Times Cl. A	US                	25        	Consumer Discretionary	      22.46
NWL            	Newell Rubbermaid Co.	US                	25        	Consumer Discretionary	      26.70
NEM            	Newmont Mining Corp. (Hldg. Co.)	US                	15        	Materials	      50.97
NWS.A          	News Corporation	US                	25        	Consumer Discretionary	      19.10
GAS            	NICOR Inc.	US                	55        	Utilities	      43.74
NKE            	NIKE Inc.	US                	25        	Consumer Discretionary	      79.97
NI             	NiSource Inc.	US                	55        	Utilities	      21.10
NE             	Noble Corporation	US                	10        	Energy	      65.85
JWN            	Nordstrom	US                	25        	Consumer Discretionary	      34.90
NSC            	Norfolk Southern Corp.	US                	20        	Industrials	      42.30
NFB            	North Fork Bancorporation	US                	40        	Financials	      27.16
NTRS           	Northern Trust Corp.	US                	40        	Financials	      55.90
NOC            	Northrop Grumman Corp.	US                	20        	Industrials	      65.99
NOVL           	Novell Inc.	US                	45        	Information Technology	       6.78
NVLS           	Novellus Systems	US                	45        	Information Technology	      27.51
NUE            	Nucor Corp.	US                	15        	Materials	      50.00
NVDA           	NVIDIA Corp.	US                	45        	Information Technology	      28.63
OXY            	Occidental Petroleum	US                	10        	Energy	      52.54
ODP            	Office Depot	US                	25        	Consumer Discretionary	      36.73
OMX            	OfficeMax Inc.	US                	25        	Consumer Discretionary	      41.82
OMC            	Omnicom Group	US                	25        	Consumer Discretionary	      88.54
ORCL           	Oracle Corp.	US                	45        	Information Technology	      15.52
PCAR           	PACCAR Inc.	US                	20        	Industrials	      55.06
PTV            	Pactiv Corp.	US                	15        	Materials	      26.80
PLL            	Pall Corp.	US                	20        	Industrials	      26.95
PMTC           	Parametric Technology	US                	45        	Information Technology	      15.86
PH             	Parker-Hannifin	US                	20        	Industrials	      73.76
PDCO           	Patterson Cos. Inc.	US                	35        	Health Care	      31.04
PAYX           	Paychex Inc.	US                	45        	Information Technology	      35.99
JCP            	Penney (J.C.)	US                	25        	Consumer Discretionary	      63.96
PGL            	Peoples Energy	US                	55        	Utilities	      42.35
PBG            	Pepsi Bottling Group	US                	30        	Consumer Staples	      35.01
PEP            	PepsiCo Inc.	US                	30        	Consumer Staples	      65.81
PKI            	PerkinElmer	US                	35        	Health Care	      18.56
PFE            	Pfizer, Inc.	US                	35        	Health Care	      27.60
PCG            	PG&E Corp.	US                	55        	Utilities	      41.82
PD             	Phelps Dodge	US                	15        	Materials	      88.14
PNW            	Pinnacle West Capital	US                	55        	Utilities	      45.62
PBI            	Pitney-Bowes	US                	20        	Industrials	      43.03
PCL            	Plum Creek Timber Co.	US                	40        	Financials	      34.61
PMCS           	PMC-Sierra Inc.	US                	45        	Information Technology	       6.32
PNC            	PNC Bank Corp.	US                	40        	Financials	      70.49
PPG            	PPG Industries	US                	15        	Materials	      63.02
PPL            	PPL Corp.	US                	55        	Utilities	      34.71
PX             	Praxair, Inc.	US                	15        	Materials	      57.08
PFG            	Principal Financial Group	US                	40        	Financials	      53.20
PG             	Procter & Gamble	US                	30        	Consumer Staples	      61.20
PGN            	Progress Energy, Inc.	US                	55        	Utilities	      44.50
PGR            	Progressive Corp.	US                	40        	Financials	      24.03
PLD            	ProLogis	US                	40        	Financials	      56.74
PRU            	Prudential Financial	US                	40        	Financials	      73.75
PEG            	Public Serv. Enterprise Inc.	US                	55        	Utilities	      70.90
PSA            	Public Storage	US                	40        	Financials	      85.93
PHM            	Pulte Homes, Inc.	US                	25        	Consumer Discretionary	      29.67
QLGC           	QLogic Corp.	US                	45        	Information Technology	      18.08
QCOM           	QUALCOMM Inc.	US                	45        	Information Technology	      37.55
DGX            	Quest Diagnostics	US                	35        	Health Care	      64.22
Q              	Qwest Communications Int	US                	50        	Telecommunications Services	       8.85
RSH            	RadioShack Corp	US                	25        	Consumer Discretionary	      17.92
RTN            	Raytheon Co. (New)	US                	20        	Industrials	      46.96
H              	Realogy Corporation	US                	40        	Financials	      21.35
RF             	Regions Financial Corp. (New)	US                	40        	Financials	      36.13
RAI            	Reynolds American Inc.	US                	30        	Consumer Staples	      64.41
RHI            	Robert Half International	US                	20        	Industrials	      30.70
ROK            	Rockwell Automation, Inc.	US                	20        	Industrials	      57.25
COL            	Rockwell Collins	US                	20        	Industrials	      52.87
ROH            	Rohm & Haas	US                	15        	Materials	      43.29
RDC            	Rowan Cos.	US                	10        	Energy	      33.33
R              	Ryder System	US                	20        	Industrials	      49.64
TSG            	Sabre Holding Corp.	US                	45        	Information Technology	      21.89
SAFC           	SAFECO Corp.	US                	40        	Financials	      56.16
SWY            	Safeway Inc.	US                	30        	Consumer Staples	      31.10
SNDK           	SanDisk Corporation	US                	45        	Information Technology	      56.11
SANM           	Sanmina-SCI Corp.	US                	45        	Information Technology	       3.58
SLE            	Sara Lee Corp.	US                	30        	Consumer Staples	      16.72
SGP            	Schering-Plough	US                	35        	Health Care	      20.94
SLB            	Schlumberger Ltd.	US                	10        	Energy	      63.43
SSP            	Scripps (E. W.) 'A'	US                	25        	Consumer Discretionary	      45.02
SEE            	Sealed Air Corp.(New)	US                	15        	Materials	      52.01
SHLD           	Sears Holdings Corporation	US                	25        	Consumer Discretionary	     144.55
SRE            	Sempra Energy	US                	55        	Utilities	      49.37
SHW            	Sherwin-Williams	US                	25        	Consumer Discretionary	      51.23
SIAL           	Sigma-Aldrich	US                	15        	Materials	      73.43
SPG            	Simon Property Group, Inc	US                	40        	Financials	      84.65
SLM            	SLM Corporation	US                	40        	Financials	      46.90
SNA            	Snap-On Inc.	US                	25        	Consumer Discretionary	      43.38
SLR            	Solectron	US                	45        	Information Technology	       3.23
SO             	Southern Co.	US                	55        	Utilities	      33.83
LUV            	Southwest Airlines	US                	20        	Industrials	      17.40
SOV            	Sovereign Bancorp	US                	40        	Financials	      20.45
S              	Sprint Nextel Corp.	US                	50        	Telecommunications Services	      16.72
STJ            	St Jude Medical	US                	35        	Health Care	      36.90
STA            	St. Paul Travelers Cos.	US                	40        	Financials	      43.65
SWK            	Stanley Works	US                	25        	Consumer Discretionary	      46.70
SPLS           	Staples Inc.	US                	25        	Consumer Discretionary	      22.64
SBUX           	Starbucks Corp.	US                	25        	Consumer Discretionary	      30.36
HOT            	Starwood Hotels & Resorts	US                	25        	Consumer Discretionary	      52.51
STT            	State Street Corp.	US                	40        	Financials	      61.20
SYK            	Stryker Corp.	US                	35        	Health Care	      48.27
SUNW           	Sun Microsystems	US                	45        	Information Technology	       4.99
SUN            	Sunoco, Inc.	US                	10        	Energy	      74.90
STI            	SunTrust Banks	US                	40        	Financials	      76.64
SVU            	Supervalu Inc.	US                	30        	Consumer Staples	      28.00
SYMC           	Symantec Corp.	US                	45        	Information Technology	      19.06
SBL            	Symbol Technologies	US                	45        	Information Technology	      11.97
SNV            	Synovus Financial	US                	40        	Financials	      28.98
SYY            	Sysco Corp.	US                	30        	Consumer Staples	      31.03
TROW           	T. Rowe Price Group	US                	40        	Financials	      43.21
TGT            	Target Corp.	US                	25        	Consumer Discretionary	      48.72
TE             	TECO Energy	US                	55        	Utilities	      15.68
TEK            	Tektronix Inc.	US                	45        	Information Technology	      28.49
TLAB           	Tellabs, Inc.	US                	45        	Information Technology	      10.49
TIN            	Temple-Inland	US                	15        	Materials	      45.33
THC            	Tenet Healthcare Corp.	US                	35        	Health Care	       7.61
