Symbol	Company	Country	GICS	Sector	Price
QLGC           	QLogic Corp.	US                	45        	Information Technology	      34.51
QCOM           	QUALCOMM Inc.	US                	45        	Information Technology	      36.39
DGX            	Quest Diagnostics	US                	35        	Health Care	      56.90
QTRN           	Quintiles Transnational	US                	35        	Health Care	      12.10
Q              	Qwest Communications Int	US                	50        	Telecommunications Services	       5.00
RSH            	RadioShack Corp	US                	25        	Consumer Discretionary	      18.74
RATL           	Rational Software	US                	45        	Information Technology	      10.39
RTN            	Raytheon Co. (New)	US                	20        	Industrials	      30.75
RBK            	Reebok International	US                	25        	Consumer Discretionary	      29.40
RF             	Regions Financial Corp.	US                	40        	Financials	      33.36
RJR            	RJ Reynolds Tobacco	US                	30        	Consumer Staples	      42.11
RHI            	Robert Half International	US                	20        	Industrials	      16.11
ROK            	Rockwell Automation, Inc.	US                	20        	Industrials	      20.71
COL            	Rockwell Collins	US                	20        	Industrials	      23.26
ROH            	Rohm & Haas	US                	15        	Materials	      32.48
RDC            	Rowan Cos.	US                	10        	Energy	      22.70
R              	Ryder System	US                	20        	Industrials	      22.44
TSG            	Sabre Holding Corp.	US                	20        	Industrials	      18.11
SAFC           	SAFECO Corp.	US                	40        	Financials	      34.67
SWY            	Safeway Inc.	US                	30        	Consumer Staples	      23.36
SANM           	Sanmina-SCI Corp.	US                	45        	Information Technology	       4.49
SLE            	Sara Lee Corp.	US                	30        	Consumer Staples	      22.51
SBC            	SBC Communications Inc.	US                	50        	Telecommunications Services	      27.11
SGP            	Schering-Plough	US                	35        	Health Care	      22.20
SLB            	Schlumberger Ltd.	US                	10        	Energy	      42.09
SFA            	Scientific-Atlanta	US                	45        	Information Technology	      11.86
SEE            	Sealed Air Corp.(New)	US                	15        	Materials	      37.30
S              	Sears, Roebuck & Co.	US                	25        	Consumer Discretionary	      23.95
SRE            	Sempra Energy	US                	55        	Utilities	      23.65
SHW            	Sherwin-Williams	US                	25        	Consumer Discretionary	      28.25
SEBL           	Siebel  Systems Inc	US                	45        	Information Technology	       7.48
SIAL           	Sigma-Aldrich	US                	15        	Materials	      48.70
SPG            	Simon Property Group, Inc	US                	40        	Financials	      34.07
SLM            	SLM Corporation	US                	40        	Financials	     103.86
SNA            	Snap-On Inc.	US                	25        	Consumer Discretionary	      28.11
SLR            	Solectron	US                	45        	Information Technology	       3.55
SO             	Southern Co.	US                	55        	Utilities	      28.39
SOTR           	SouthTrust Corp.	US                	40        	Financials	      24.85
LUV            	Southwest Airlines	US                	20        	Industrials	      13.90
FON            	Sprint Corp. FON	US                	50        	Telecommunications Services	      14.48
PCS            	Sprint Corp. PCS	US                	50        	Telecommunications Services	       4.38
STJ            	St Jude Medical	US                	35        	Health Care	      39.72
SPC            	St. Paul Cos.	US                	40        	Financials	      34.05
SWK            	Stanley Works	US                	25        	Consumer Discretionary	      34.58
SPLS           	Staples Inc.	US                	25        	Consumer Discretionary	      18.30
SBUX           	Starbucks Corp.	US                	25        	Consumer Discretionary	      20.38
HOT            	Starwood Hotels & Resorts	US                	25        	Consumer Discretionary	      23.74
STT            	State Street Corp.	US                	40        	Financials	      39.00
SYK            	Stryker Corp.	US                	35        	Health Care	      67.12
SUNW           	Sun Microsystems	US                	45        	Information Technology	       3.11
SDS            	SunGard Data Systems	US                	45        	Information Technology	      23.56
SUN            	Sunoco., Inc.	US                	10        	Energy	      33.18
STI            	SunTrust Banks	US                	40        	Financials	      56.92
SVU            	Supervalu Inc.	US                	30        	Consumer Staples	      16.51
SBL            	Symbol Technologies	US                	45        	Information Technology	       8.22
SNV            	Synovus Financial	US                	40        	Financials	      19.40
SYY            	Sysco Corp.	US                	30        	Consumer Staples	      29.79
TROW           	T. Rowe Price Group	US                	40        	Financials	      27.28
TGT            	Target Corp.	US                	25        	Consumer Discretionary	      30.00
TE             	TECO Energy	US                	55        	Utilities	      15.47
TEK            	Tektronix Inc.	US                	45        	Information Technology	      18.19
TLAB           	Tellabs, Inc.	US                	45        	Information Technology	       7.27
TIN            	Temple-Inland	US                	15        	Materials	      44.81
THC            	Tenet Healthcare Corp.	US                	35        	Health Care	      16.40
TER            	Teradyne Inc.	US                	45        	Information Technology	      13.01
TXN            	Texas Instruments	US                	45        	Information Technology	      15.01
TXT            	Textron Inc.	US                	20        	Industrials	      42.99
TMO            	Thermo Electron	US                	45        	Information Technology	      20.12
TNB            	Thomas & Betts	US                	20        	Industrials	      16.90
TIF            	Tiffany & Co.	US                	25        	Consumer Discretionary	      23.91
TJX            	TJX Companies Inc.	US                	25        	Consumer Discretionary	      19.52
TMPW           	TMP Worldwide	US                	25        	Consumer Discretionary	      11.31
TMK            	Torchmark Corp.	US                	40        	Financials	      36.53
TOY            	Toys R Us, Inc.	US                	25        	Consumer Discretionary	      10.00
RIG            	Transocean Inc.	US                	10        	Energy	      23.20
TAP.B          	Travelers Property Casualty Corp.	US                	40        	Financials	      14.65
TRB            	Tribune Co.	US                	25        	Consumer Discretionary	      45.46
TUP            	Tupperware Corp.	US                	25        	Consumer Discretionary	      15.08
TXU            	TXU Corp.	US                	55        	Utilities	      18.68
TYC            	Tyco International	US                	20        	Industrials	      17.08
USB            	U.S. Bancorp	US                	40        	Financials	      21.22
UNP            	Union Pacific	US                	20        	Industrials	      59.87
UPC            	Union Planters Corporation	US                	40        	Financials	      28.14
UIS            	Unisys Corp.	US                	45        	Information Technology	       9.90
UNH            	United Health Group Inc.	US                	35        	Health Care	      83.50
UPS            	United Parcel Service	US                	20        	Industrials	      63.08
X              	United States Steel Corp.	US                	15        	Materials	      13.12
UTX            	United Technologies	US                	20        	Industrials	      61.94
UVN            	Univision Communications	US                	25        	Consumer Discretionary	      24.50
UCL            	Unocal Corp.	US                	10        	Energy	      30.58
UNM            	UNUM Corp.	US                	40        	Financials	      17.54
UST            	UST Inc.	US                	30        	Consumer Staples	      33.43
VFC            	V.F. Corp.	US                	25        	Consumer Discretionary	      36.05
VRTS           	Veritas Software	US                	45        	Information Technology	      15.62
VZ             	Verizon Communications	US                	50        	Telecommunications Services	      38.75
VIA.B          	Viacom Inc.	US                	25        	Consumer Discretionary	      40.76
VC             	Visteon Corp.	US                	25        	Consumer Discretionary	       6.96
VMC            	Vulcan Materials	US                	15        	Materials	      37.50
WB             	Wachovia Corp. (New)	US                	40        	Financials	      36.44
WMT            	Wal-Mart Stores	US                	25        	Consumer Discretionary	      50.51
WAG            	Walgreen Co.	US                	30        	Consumer Staples	      29.19
DIS            	Walt Disney Co.	US                	25        	Consumer Discretionary	      16.31
WM             	Washington Mutual	US                	40        	Financials	      34.53
WMI            	Waste Management Inc.	US                	20        	Industrials	      22.92
WAT            	Waters Corporation	US                	45        	Information Technology	      21.78
WPI            	Watson Pharmaceuticals	US                	35        	Health Care	      28.27
WLP            	WellPoint Health Networks	US                	35        	Health Care	      71.16
WFC            	Wells Fargo	US                	40        	Financials	      46.87
WEN            	Wendy's International	US                	25        	Consumer Discretionary	      27.07
WY             	Weyerhaeuser Corp.	US                	15        	Materials	      49.21
WHR            	Whirlpool Corp.	US                	25        	Consumer Discretionary	      52.22
WMB            	Williams Cos.	US                	55        	Utilities	       2.70
WIN            	Winn-Dixie	US                	30        	Consumer Staples	      15.28
WOR            	Worthington Ind.	US                	15        	Materials	      15.24
WWY            	Wrigley (Wm) Jr.	US                	30        	Consumer Staples	      54.88
WYE            	Wyeth	US                	35        	Health Care	      37.40
XEL            	Xcel Energy Inc	US                	55        	Utilities	      11.00
XRX            	Xerox Corp.	US                	45        	Information Technology	       8.05
XLNX           	Xilinx, Inc	US                	45        	Information Technology	      20.60
XL             	XL Capital	US                	40        	Financials	      77.25
YHOO           	Yahoo Inc.	US                	45        	Information Technology	      16.35
YUM            	Yum! Brands, Inc	US                	25        	Consumer Discretionary	      24.22
ZMH            	Zimmer Holdings	US                	35        	Health Care	      41.52
ZION           	Zions Bancorp	US                	40        	Financials	      39.35
