Symbol	Company	Country	GICS	Sector	Price
HPQ            	Hewlett-Packard	US                	45        	Information Technology	      20.97
HLT            	Hilton Hotels	US                	25        	Consumer Discretionary	      22.74
HD             	Home Depot	US                	25        	Consumer Discretionary	      42.74
HON            	Honeywell Int'l Inc.	US                	20        	Industrials	      35.41
HSP            	Hospira Inc.	US                	35        	Health Care	      33.50
HUM            	Humana Inc.	US                	35        	Health Care	      29.69
HBAN           	Huntington Bancshares	US                	40        	Financials	      24.78
ITW            	Illinois Tool Works	US                	20        	Industrials	      92.68
RX             	IMS Health Inc.	US                	35        	Health Care	      23.21
IR             	Ingersoll-Rand Co. Ltd.	US                	20        	Industrials	      80.30
INTC           	Intel Corp.	US                	45        	Information Technology	      23.39
IBM            	International Bus. Machines	US                	45        	Information Technology	      98.58
IFF            	International Flav/Frag	US                	15        	Materials	      42.84
IGT            	International Game Technology	US                	25        	Consumer Discretionary	      34.38
IP             	International Paper	US                	15        	Materials	      42.00
IPG            	Interpublic Group	US                	25        	Consumer Discretionary	      13.40
INTU           	Intuit, Inc.	US                	45        	Information Technology	      44.01
ITT            	ITT Industries, Inc.	US                	20        	Industrials	      84.45
JBL            	Jabil Circuit	US                	45        	Information Technology	      25.58
JNS            	Janus Capital Group	US                	40        	Financials	      16.81
JDSU           	JDS Uniphase Corp	US                	45        	Information Technology	       3.17
JP             	Jefferson-Pilot	US                	40        	Financials	      51.96
JNJ            	Johnson & Johnson	US                	35        	Health Care	      63.42
JCI            	Johnson Controls	US                	25        	Consumer Discretionary	      63.44
JNY            	Jones Apparel Group	US                	25        	Consumer Discretionary	      36.57
JPM            	JPMorgan Chase & Co.	US                	40        	Financials	      39.01
KBH            	KB Home	US                	25        	Consumer Discretionary	     104.40
K              	Kellogg Co.	US                	30        	Consumer Staples	      44.66
KMG            	Kerr-McGee	US                	10        	Energy	      57.79
KEY            	KeyCorp	US                	40        	Financials	      33.90
KSE            	Keyspan Energy	US                	55        	Utilities	      39.45
KMB            	Kimberly-Clark	US                	30        	Consumer Staples	      65.81
KMI            	Kinder Morgan	US                	10        	Energy	      73.13
KG             	King Pharmaceuticals	US                	35        	Health Care	      12.40
KLAC           	KLA-Tencor Corp.	US                	45        	Information Technology	      46.58
KRI            	Knight-Ridder Inc.	US                	25        	Consumer Discretionary	      66.94
KSS            	Kohl's Corp.	US                	25        	Consumer Discretionary	      49.17
KR             	Kroger Co.	US                	30        	Consumer Staples	      17.54
LLL            	L-3 Communications Holdings	US                	20        	Industrials	      73.24
LH             	Laboratory Corp. of America Holding	US                	35        	Health Care	      49.82
LEG            	Leggett & Platt	US                	25        	Consumer Discretionary	      28.43
LEH            	Lehman Bros.	US                	40        	Financials	      87.48
LXK            	Lexmark Int'l Inc	US                	45        	Information Technology	      85.00
LLY            	Lilly (Eli) & Co.	US                	35        	Health Care	      56.75
LTD            	Limited Brands, Inc.	US                	25        	Consumer Discretionary	      23.02
LNC            	Lincoln National	US                	40        	Financials	      46.68
LLTC           	Linear Technology Corp.	US                	45        	Information Technology	      38.76
LIZ            	Liz Claiborne, Inc.	US                	25        	Consumer Discretionary	      42.21
LMT            	Lockheed Martin Corp.	US                	20        	Industrials	      55.55
LTR            	Loews Corp.	US                	40        	Financials	      70.30
LPX            	Louisiana Pacific	US                	15        	Materials	      26.74
LOW            	Lowe's Cos.	US                	25        	Consumer Discretionary	      57.59
LSI            	LSI Logic	US                	45        	Information Technology	       5.48
LU             	Lucent Technologies	US                	45        	Information Technology	       3.76
MTB            	M&T Bank Corp.	US                	40        	Financials	     107.84
HCR            	Manor Care Inc.	US                	35        	Health Care	      35.43
MRO            	Marathon Oil Corp.	US                	10        	Energy	      37.61
MAR            	Marriott Int'l.	US                	25        	Consumer Discretionary	      62.98
MMC            	Marsh & McLennan	US                	40        	Financials	      32.90
MI             	Marshall & Ilsley Corp.	US                	40        	Financials	      44.20
MAS            	Masco Corp.	US                	20        	Industrials	      36.53
MAT            	Mattel, Inc.	US                	25        	Consumer Discretionary	      19.49
MXIM           	Maxim Integrated Prod	US                	45        	Information Technology	      42.39
MAY            	May Dept. Stores	US                	25        	Consumer Discretionary	      29.40
MYG            	Maytag Corp.	US                	25        	Consumer Discretionary	      21.10
MBI            	MBIA Inc.	US                	40        	Financials	      63.28
KRB            	MBNA Corp.	US                	40        	Financials	      28.19
MKC            	McCormick & Co.	US                	30        	Consumer Staples	      38.60
MCD            	McDonald's Corp.	US                	25        	Consumer Discretionary	      32.06
MHP            	McGraw-Hill	US                	25        	Consumer Discretionary	      91.54
MCK            	McKesson Corp. (New)	US                	35        	Health Care	      31.46
MWV            	MeadWestvaco Corporation	US                	15        	Materials	      33.89
MHS            	Medco Health Solutions Inc.	US                	35        	Health Care	      41.60
MEDI           	MedImmune Inc.	US                	35        	Health Care	      27.11
MDT            	Medtronic Inc.	US                	35        	Health Care	      49.67
MEL            	Mellon Bank Corp.	US                	40        	Financials	      31.11
MRK            	Merck & Co.	US                	35        	Health Care	      32.14
MERQ           	Mercury Interactive	US                	45        	Information Technology	      45.55
MDP            	Meredith Corp.	US                	25        	Consumer Discretionary	      54.20
MER            	Merrill Lynch	US                	40        	Financials	      59.77
MET            	MetLife Inc.	US                	40        	Financials	      40.51
MTG            	MGIC Investment	US                	40        	Financials	      68.91
MU             	Micron Technology	US                	45        	Information Technology	      12.35
MSFT           	Microsoft Corp.	US                	45        	Information Technology	      26.71
MIL            	Millipore Corp.	US                	35        	Health Care	      49.81
MOLXE          	Molex Inc.	US                	45        	Information Technology	      30.00
MON            	Monsanto Co.	US                	15        	Materials	      55.55
MNST           	Monster Worldwide	US                	20        	Industrials	      33.64
MCO            	Moody's Corp	US                	40        	Financials	      86.85
MWD            	Morgan Stanley	US                	40        	Financials	      55.52
MOT            	Motorola Inc.	US                	45        	Information Technology	      17.20
MYL            	Mylan Laboratories	US                	35        	Health Care	      17.68
NBR            	Nabors Industries Ltd.	US                	10        	Energy	      51.29
NCC            	National City Corp.	US                	40        	Financials	      37.55
NSM            	National Semiconductor	US                	45        	Information Technology	      17.95
NAV            	Navistar International Corp.	US                	20        	Industrials	      43.98
NCR            	NCR Corp.	US                	45        	Information Technology	      69.23
NTAP           	Network Appliance	US                	45        	Information Technology	      33.22
NYT            	New York Times Cl. A	US                	25        	Consumer Discretionary	      40.80
NWL            	Newell Rubbermaid Co.	US                	25        	Consumer Discretionary	      24.19
NEM            	Newmont Mining Corp. (Hldg. Co.)	US                	15        	Materials	      44.41
NWS.A          	News Corporation	US                	25        	Consumer Discretionary	      18.66
NXTL           	Nextel Communications	US                	50        	Telecommunications Services	      30.00
GAS            	NICOR Inc.	US                	55        	Utilities	      36.94
NKE            	NIKE Inc.	US                	25        	Consumer Discretionary	      90.69
NI             	NiSource Inc.	US                	55        	Utilities	      22.78
NE             	Noble Corporation	US                	10        	Energy	      49.74
JWN            	Nordstrom	US                	25        	Consumer Discretionary	      46.73
NSC            	Norfolk Southern Corp.	US                	20        	Industrials	      36.19
NFB            	North Fork Bancorporation	US                	40        	Financials	      28.85
NTRS           	Northern Trust Corp.	US                	40        	Financials	      48.58
NOC            	Northrop Grumman Corp.	US                	20        	Industrials	      54.36
NOVL           	Novell Inc.	US                	45        	Information Technology	       6.75
NVLS           	Novellus Systems	US                	45        	Information Technology	      27.89
NUE            	Nucor Corp.	US                	15        	Materials	      52.34
NVDA           	NVIDIA Corp.	US                	45        	Information Technology	      23.56
OXY            	Occidental Petroleum	US                	10        	Energy	      58.36
ODP            	Office Depot	US                	25        	Consumer Discretionary	      17.36
OMX            	OfficeMax Inc.	US                	25        	Consumer Discretionary	      31.38
OMC            	Omnicom Group	US                	25        	Consumer Discretionary	      84.32
ORCL           	Oracle Corp.	US                	45        	Information Technology	      13.72
PCAR           	PACCAR Inc.	US                	20        	Industrials	      80.48
PTV            	Pactiv Corp.	US                	15        	Materials	      25.29
PLL            	Pall Corp.	US                	20        	Industrials	      28.95
PMTC           	Parametric Technology	US                	45        	Information Technology	       5.89
PH             	Parker-Hannifin	US                	20        	Industrials	      75.74
PAYX           	Paychex Inc.	US                	45        	Information Technology	      34.08
JCP            	Penney (J.C.)	US                	25        	Consumer Discretionary	      41.40
PGL            	Peoples Energy	US                	55        	Utilities	      43.95
PBG            	Pepsi Bottling Group	US                	30        	Consumer Staples	      27.04
PEP            	PepsiCo Inc.	US                	30        	Consumer Staples	      52.20
PKI            	PerkinElmer	US                	35        	Health Care	      22.49
PFE            	Pfizer, Inc.	US                	35        	Health Care	      26.89
PCG            	PG&E Corp.	US                	55        	Utilities	      33.28
PD             	Phelps Dodge	US                	15        	Materials	      98.92
PNW            	Pinnacle West Capital	US                	55        	Utilities	      44.41
PBI            	Pitney-Bowes	US                	20        	Industrials	      46.28
PCL            	Plum Creek Timber Co.	US                	40        	Financials	      38.44
PMCS           	PMC-Sierra Inc.	US                	45        	Information Technology	      11.25
PNC            	PNC Bank Corp.	US                	40        	Financials	      57.44
PWER           	Power-One Inc.	US                	20        	Industrials	       8.92
PPG            	PPG Industries	US                	15        	Materials	      68.16
PPL            	PPL Corp.	US                	55        	Utilities	      53.28
PX             	Praxair, Inc.	US                	15        	Materials	      44.15
PFG            	Principal Financial Group	US                	40        	Financials	      40.94
PG             	Procter & Gamble	US                	30        	Consumer Staples	      55.08
PGN            	Progress Energy, Inc.	US                	55        	Utilities	      45.24
PGR            	Progressive Corp.	US                	40        	Financials	      84.84
PLD            	ProLogis	US                	40        	Financials	      43.33
PVN            	Providian Financial Corp.	US                	40        	Financials	      16.47
PRU            	Prudential Financial	US                	40        	Financials	      54.96
PEG            	Public Serv. Enterprise Inc.	US                	55        	Utilities	      51.77
PHM            	Pulte Homes, Inc.	US                	25        	Consumer Discretionary	      63.80
QLGC           	QLogic Corp.	US                	45        	Information Technology	      36.73
QCOM           	QUALCOMM Inc.	US                	45        	Information Technology	      42.40
DGX            	Quest Diagnostics	US                	35        	Health Care	      95.55
Q              	Qwest Communications Int	US                	50        	Telecommunications Services	       4.44
RSH            	RadioShack Corp	US                	25        	Consumer Discretionary	      32.88
RTN            	Raytheon Co. (New)	US                	20        	Industrials	      38.83
RBK            	Reebok International	US                	25        	Consumer Discretionary	      44.00
RF             	Regions Financial Corp. (New)	US                	40        	Financials	      35.59
RAI            	Reynolds American Inc.	US                	30        	Consumer Staples	      78.60
RHI            	Robert Half International	US                	20        	Industrials	      29.43
ROK            	Rockwell Automation, Inc.	US                	20        	Industrials	      49.55
COL            	Rockwell Collins	US                	20        	Industrials	      39.44
ROH            	Rohm & Haas	US                	15        	Materials	      44.23
RDC            	Rowan Cos.	US                	10        	Energy	      25.90
R              	Ryder System	US                	20        	Industrials	      47.77
TSG            	Sabre Holding Corp.	US                	45        	Information Technology	      22.16
SAFC           	SAFECO Corp.	US                	40        	Financials	      52.24
SWY            	Safeway Inc.	US                	30        	Consumer Staples	      19.74
SANM           	Sanmina-SCI Corp.	US                	45        	Information Technology	       8.47
SLE            	Sara Lee Corp.	US                	30        	Consumer Staples	      24.14
SBC            	SBC Communications Inc.	US                	50        	Telecommunications Services	      25.77
SGP            	Schering-Plough	US                	35        	Health Care	      20.88
SLB            	Schlumberger Ltd.	US                	10        	Energy	      66.95
SFA            	Scientific-Atlanta	US                	45        	Information Technology	      33.01
SEE            	Sealed Air Corp.(New)	US                	15        	Materials	      53.27
S              	Sears, Roebuck & Co.	US                	25        	Consumer Discretionary	      51.03
SRE            	Sempra Energy	US                	55        	Utilities	      36.68
SHW            	Sherwin-Williams	US                	25        	Consumer Discretionary	      44.63
SEBL           	Siebel  Systems Inc	US                	45        	Information Technology	      10.50
SIAL           	Sigma-Aldrich	US                	15        	Materials	      60.46
SPG            	Simon Property Group, Inc	US                	40        	Financials	      64.67
SLM            	SLM Corporation	US                	40        	Financials	      53.39
SNA            	Snap-On Inc.	US                	25        	Consumer Discretionary	      34.36
SLR            	Solectron	US                	45        	Information Technology	       5.33
SO             	Southern Co.	US                	55        	Utilities	      33.52
LUV            	Southwest Airlines	US                	20        	Industrials	      16.28
SOV            	Sovereign Bancorp	US                	40        	Financials	      22.55
FON            	Sprint Corp. FON	US                	50        	Telecommunications Services	      24.85
STJ            	St Jude Medical	US                	35        	Health Care	      41.93
STA            	St. Paul Travelers Cos.	US                	40        	Financials	      37.07
SWK            	Stanley Works	US                	25        	Consumer Discretionary	      48.99
SPLS           	Staples Inc.	US                	25        	Consumer Discretionary	      33.71
SBUX           	Starbucks Corp.	US                	25        	Consumer Discretionary	      62.36
HOT            	Starwood Hotels & Resorts	US                	25        	Consumer Discretionary	      58.40
STT            	State Street Corp.	US                	40        	Financials	      49.12
SYK            	Stryker Corp.	US                	35        	Health Care	      48.25
SUNW           	Sun Microsystems	US                	45        	Information Technology	       5.38
SDS            	SunGard Data Systems	US                	45        	Information Technology	      28.33
SUN            	Sunoco., Inc.	US                	10        	Energy	      81.71
STI            	SunTrust Banks	US                	40        	Financials	      73.88
SVU            	Supervalu Inc.	US                	30        	Consumer Staples	      34.52
SYMC           	Symantec Corp.	US                	45        	Information Technology	      25.76
SBL            	Symbol Technologies	US                	45        	Information Technology	      17.30
SNV            	Synovus Financial	US                	40        	Financials	      28.58
SYY            	Sysco Corp.	US                	30        	Consumer Staples	      38.17
TROW           	T. Rowe Price Group	US                	40        	Financials	      62.20
TGT            	Target Corp.	US                	25        	Consumer Discretionary	      51.93
TE             	TECO Energy	US                	55        	Utilities	      15.34
