Symbol	Company	Country	GICS	Sector	Price
CBE            	Cooper Industries, Ltd.	US                	20        	Industrials	      56.30
CTB            	Cooper Tire & Rubber	US                	25        	Consumer Discretionary	      20.39
RKY            	Coors (Adolph)	US                	30        	Consumer Staples	      63.24
GLW            	Corning Inc.	US                	45        	Information Technology	      12.71
COST           	Costco Co.	US                	30        	Consumer Staples	      38.31
CFC            	Countrywide Financial Corp.	US                	40        	Financials	      88.00
CR             	Crane Company	US                	20        	Industrials	      30.61
CSX            	CSX Corp.	US                	20        	Industrials	      32.01
CMI            	Cummins  Inc.	US                	20        	Industrials	      50.19
CVS            	CVS Corp.	US                	30        	Consumer Staples	      35.90
DCN            	Dana Corp.	US                	25        	Consumer Discretionary	      22.43
DHR            	Danaher Corp.	US                	20        	Industrials	      94.15
DRI            	Darden Restaurants	US                	25        	Consumer Discretionary	      22.00
DE             	Deere & Co.	US                	20        	Industrials	      61.04
DELL           	Dell Inc.	US                	45        	Information Technology	      32.92
DPH            	Delphi Corporation	US                	25        	Consumer Discretionary	      10.79
DAL            	Delta Air Lines	US                	20        	Industrials	       9.81
DLX            	Deluxe Corp.	US                	20        	Industrials	      38.98
DVN            	Devon Energy Corp.	US                	10        	Energy	      53.70
DDS            	Dillard Inc.	US                	25        	Consumer Discretionary	      17.47
DG             	Dollar General	US                	25        	Consumer Discretionary	      22.97
D              	Dominion Resources	US                	55        	Utilities	      63.20
DNY            	Donnelley (R.R.) & Sons	US                	20        	Industrials	      29.18
DOV            	Dover Corp.	US                	20        	Industrials	      40.41
DOW            	Dow Chemical	US                	15        	Materials	      41.79
DJ             	Dow Jones & Co.	US                	25        	Consumer Discretionary	      49.05
DTE            	DTE Energy Co.	US                	55        	Utilities	      39.60
DD             	Du Pont (E.I.)	US                	15        	Materials	      44.45
DUK            	Duke Energy	US                	55        	Utilities	      22.00
DYN            	Dynegy Inc. (New) Class A	US                	55        	Utilities	       4.34
EMN            	Eastman Chemical	US                	15        	Materials	      41.24
EK             	Eastman Kodak	US                	25        	Consumer Discretionary	      29.47
ETN            	Eaton Corp.	US                	20        	Industrials	     119.20
EBAY           	eBay Inc.	US                	25        	Consumer Discretionary	      67.53
ECL            	Ecolab Inc.	US                	15        	Materials	      27.38
EIX            	Edison Int'l	US                	55        	Utilities	      21.53
EP             	El Paso Corp.	US                	55        	Utilities	       8.69
ERTS           	Electronic Arts	US                	45        	Information Technology	      44.85
EDS            	Electronic Data Systems	US                	45        	Information Technology	      21.12
EMC            	EMC Corp.	US                	45        	Information Technology	      13.98
EMR            	Emerson Electric	US                	20        	Industrials	      63.91
EC             	Engelhard Corp.	US                	15        	Materials	      28.10
ETR            	Entergy Corp.	US                	55        	Utilities	      59.60
EOG            	EOG Resources	US                	10        	Energy	      43.16
EFX            	Equifax Inc.	US                	20        	Industrials	      26.16
EOP            	Equity Office Properties	US                	40        	Financials	      28.78
EQR            	Equity Residential	US                	40        	Financials	      29.26
EXC            	Exelon Corp.	US                	55        	Utilities	      66.34
ESRX           	Express Scripts	US                	35        	Health Care	      68.79
XOM            	Exxon Mobil Corp.	US                	10        	Energy	      40.73
FDO            	Family Dollar Stores	US                	25        	Consumer Discretionary	      37.07
FNM            	Fannie Mae	US                	40        	Financials	      77.51
FRE            	Federal Home Loan Mtg.	US                	40        	Financials	      63.05
FD             	Federated Dept. Stores	US                	25        	Consumer Discretionary	      49.34
FII            	Federated Investors Inc.	US                	40        	Financials	      31.53
FDX            	FedEx Corporation	US                	20        	Industrials	      67.65
FITB           	Fifth Third Bancorp	US                	40        	Financials	      57.78
FDC            	First Data	US                	45        	Information Technology	      38.13
FTN            	First Tennessee National	US                	40        	Financials	      44.11
FE             	FirstEnergy Corp.	US                	55        	Utilities	      36.60
FISV           	FIserv Inc.	US                	45        	Information Technology	      37.76
FBF            	Fleet Boston Financial Group	US                	40        	Financials	      44.73
FLR            	Fluor Corp. (New)	US                	20        	Industrials	      40.71
F              	Ford Motor	US                	25        	Consumer Discretionary	      14.16
FRX            	Forest Laboratories	US                	35        	Health Care	      75.42
FO             	Fortune Brands, Inc.	US                	25        	Consumer Discretionary	      71.60
FPL            	FPL Group	US                	55        	Utilities	      64.00
BEN            	Franklin Resources	US                	40        	Financials	      56.84
FCX            	Freeport-McMoran Cp & Gld	US                	15        	Materials	      39.69
GCI            	Gannett Co.	US                	25        	Consumer Discretionary	      86.19
GPS            	Gap (The)	US                	25        	Consumer Discretionary	      20.12
GTW            	Gateway Inc.	US                	45        	Information Technology	       4.43
GD             	General Dynamics	US                	20        	Industrials	      96.38
GE             	General Electric	US                	20        	Industrials	      32.89
GIS            	General Mills	US                	30        	Consumer Staples	      44.92
GM             	General Motors	US                	25        	Consumer Discretionary	      49.11
GPC            	Genuine Parts	US                	25        	Consumer Discretionary	      33.77
GENZ           	Genzyme Corp.	US                	35        	Health Care	      54.39
GP             	Georgia-Pacific Group	US                	15        	Materials	      27.91
G              	Gillette Co.	US                	30        	Consumer Staples	      36.76
GDW            	Golden West Financial	US                	40        	Financials	     105.42
GS             	Goldman Sachs Group	US                	40        	Financials	     101.87
GR             	Goodrich Corporation	US                	20        	Industrials	      29.38
GT             	Goodyear Tire & Rubber	US                	25        	Consumer Discretionary	       9.69
GWW            	Grainger (W.W.) Inc.	US                	20        	Industrials	      47.77
GLK            	Great Lakes Chemical	US                	15        	Materials	      25.16
GDT            	Guidant Corp.	US                	35        	Health Care	      60.56
HAL            	Halliburton Co.	US                	10        	Energy	      30.03
HDI            	Harley-Davidson	US                	25        	Consumer Discretionary	      52.77
HET            	Harrah's Entertainment	US                	25        	Consumer Discretionary	      50.70
HIG            	Hartford Financial Svc.Gp.	US                	40        	Financials	      64.91
HAS            	Hasbro Inc.	US                	25        	Consumer Discretionary	      20.76
HCA            	HCA Inc.	US                	35        	Health Care	      43.81
HMA            	Health Management Assoc.	US                	35        	Health Care	      23.77
HNZ            	Heinz (H.J.)	US                	30        	Consumer Staples	      36.05
HPC            	Hercules, Inc.	US                	15        	Materials	      12.01
HSY            	Hershey Foods	US                	30        	Consumer Staples	      78.10
HPQ            	Hewlett-Packard	US                	45        	Information Technology	      23.76
HLT            	Hilton Hotels	US                	25        	Consumer Discretionary	      16.15
HD             	Home Depot	US                	25        	Consumer Discretionary	      36.17
HON            	Honeywell Int'l Inc.	US                	20        	Industrials	      35.58
HUM            	Humana Inc.	US                	35        	Health Care	      22.29
HBAN           	Huntington Bancshares	US                	40        	Financials	      22.41
ITW            	Illinois Tool Works	US                	20        	Industrials	      78.39
RX             	IMS Health Inc.	US                	35        	Health Care	      24.00
IR             	Ingersoll-Rand Co. Ltd.	US                	20        	Industrials	      66.46
INTC           	Intel Corp.	US                	45        	Information Technology	      30.59
IBM            	International Bus. Machines	US                	45        	Information Technology	      98.74
IFF            	International Flav/Frag	US                	15        	Materials	      37.04
IGT            	International Game Technology	US                	25        	Consumer Discretionary	      37.43
IP             	International Paper	US                	15        	Materials	      42.40
IPG            	Interpublic Group	US                	25        	Consumer Discretionary	      16.73
INTU           	Intuit, Inc.	US                	45        	Information Technology	      48.50
ITT            	ITT Industries, Inc.	US                	20        	Industrials	      76.60
JPM            	J.P. Morgan Chase & Co.	US                	40        	Financials	      39.51
JBL            	Jabil Circuit	US                	45        	Information Technology	      29.48
JNS            	Janus Capital Group	US                	40        	Financials	      16.12
JDSU           	JDS Uniphase Corp	US                	45        	Information Technology	       4.92
JP             	Jefferson-Pilot	US                	40        	Financials	      52.98
JHF            	John Hancock Financial	US                	40        	Financials	      41.94
JNJ            	Johnson & Johnson	US                	35        	Health Care	      54.11
JCI            	Johnson Controls	US                	25        	Consumer Discretionary	      59.40
JNY            	Jones Apparel Group	US                	25        	Consumer Discretionary	      36.43
KBH            	KB Home	US                	25        	Consumer Discretionary	      68.70
K              	Kellogg Co.	US                	30        	Consumer Staples	      38.15
KMG            	Kerr-McGee	US                	10        	Energy	      49.13
KEY            	KeyCorp	US                	40        	Financials	      31.21
KSE            	Keyspan Energy	US                	55        	Utilities	      36.35
KMB            	Kimberly-Clark	US                	30        	Consumer Staples	      60.00
KMI            	Kinder Morgan	US                	55        	Utilities	      59.90
KG             	King Pharmaceuticals	US                	35        	Health Care	      17.00
KLAC           	KLA-Tencor Corp.	US                	45        	Information Technology	      56.24
KRI            	Knight-Ridder Inc.	US                	25        	Consumer Discretionary	      75.65
KSS            	Kohl's Corp.	US                	25        	Consumer Discretionary	      48.17
KR             	Kroger Co.	US                	30        	Consumer Staples	      18.74
LEG            	Leggett & Platt	US                	25        	Consumer Discretionary	      24.61
LEH            	Lehman Bros.	US                	40        	Financials	      82.57
LXK            	Lexmark Int'l Inc	US                	45        	Information Technology	      85.01
LLY            	Lilly (Eli) & Co.	US                	35        	Health Care	      73.22
LTD            	Limited Brands, Inc.	US                	25        	Consumer Discretionary	      18.97
LNC            	Lincoln National	US                	40        	Financials	      44.81
LLTC           	Linear Technology Corp.	US                	45        	Information Technology	      41.06
LIZ            	Liz Claiborne, Inc.	US                	25        	Consumer Discretionary	      37.68
LMT            	Lockheed Martin Corp.	US                	20        	Industrials	      49.27
LTR            	Loews Corp.	US                	40        	Financials	      55.57
LPX            	Louisiana Pacific	US                	15        	Materials	      23.08
LOW            	Lowe's Cos.	US                	25        	Consumer Discretionary	      55.35
LSI            	LSI Logic	US                	45        	Information Technology	      10.62
LU             	Lucent Technologies	US                	45        	Information Technology	       4.43
HCR            	Manor Care Inc.	US                	35        	Health Care	      35.25
MRO            	Marathon Oil Corp.	US                	10        	Energy	      32.54
MAR            	Marriott Int'l.	US                	25        	Consumer Discretionary	      45.56
MMC            	Marsh & McLennan	US                	40        	Financials	      47.29
MI             	Marshall & Ilsley Corp.	US                	40        	Financials	      38.36
MAS            	Masco Corp.	US                	20        	Industrials	      26.59
MAT            	Mattel, Inc.	US                	25        	Consumer Discretionary	      18.98
MXIM           	Maxim Integrated Prod	US                	45        	Information Technology	      52.13
MAY            	May Dept. Stores	US                	25        	Consumer Discretionary	      33.83
MYG            	Maytag Corp.	US                	25        	Consumer Discretionary	      27.91
MBI            	MBIA Inc.	US                	40        	Financials	      64.70
KRB            	MBNA Corp.	US                	40        	Financials	      27.80
MKC            	McCormick & Co.	US                	30        	Consumer Staples	      30.81
MCD            	McDonald's Corp.	US                	25        	Consumer Discretionary	      26.91
MHP            	McGraw-Hill	US                	25        	Consumer Discretionary	      78.11
MCK            	McKesson Corp. (New)	US                	35        	Health Care	      28.80
MWV            	MeadWestvaco Corporation	US                	15        	Materials	      27.51
MHS            	Medco Health Solutions Inc.	US                	35        	Health Care	      36.16
MEDI           	MedImmune Inc.	US                	35        	Health Care	      25.44
MDT            	Medtronic Inc.	US                	35        	Health Care	      46.99
MEL            	Mellon Bank Corp.	US                	40        	Financials	      32.40
MRK            	Merck & Co.	US                	35        	Health Care	      48.17
MERQ           	Mercury Interactive	US                	45        	Information Technology	      48.27
MDP            	Meredith Corp.	US                	25        	Consumer Discretionary	      51.25
MER            	Merrill Lynch	US                	40        	Financials	      57.73
MET            	MetLife Inc.	US                	40        	Financials	      34.88
MTG            	MGIC Investment	US                	40        	Financials	      69.88
MU             	Micron Technology	US                	45        	Information Technology	      15.90
MSFT           	Microsoft Corp.	US                	45        	Information Technology	      26.90
MIL            	Millipore Corp.	US                	35        	Health Care	      50.29
MOLX           	Molex Inc.	US                	45        	Information Technology	      34.68
MON            	Monsanto Co.	US                	15        	Materials	      31.80
MNST           	Monster Worldwide	US                	20        	Industrials	      24.53
MCO            	Moody's Corp	US                	40        	Financials	      64.20
MWD            	Morgan Stanley	US                	40        	Financials	      57.27
MOT            	Motorola Inc.	US                	45        	Information Technology	      16.80
NBR            	Nabors Industries Ltd.	US                	10        	Energy	      45.09
NCC            	National City Corp.	US                	40        	Financials	      34.88
NSM            	National Semiconductor	US                	45        	Information Technology	      38.51
NAV            	Navistar International Corp.	US                	20        	Industrials	      48.72
NCR            	NCR Corp.	US                	45        	Information Technology	      43.89
NTAP           	Network Appliance	US                	45        	Information Technology	      22.05
NYT            	New York Times Cl. A	US                	25        	Consumer Discretionary	      47.28
NWL            	Newell Rubbermaid Co.	US                	25        	Consumer Discretionary	      24.34
NEM            	Newmont Mining Corp. (Hldg. Co.)	US                	15        	Materials	      44.64
NXTL           	Nextel Communications	US                	50        	Telecommunications Services	      27.06
GAS            	NICOR Inc.	US                	55        	Utilities	      32.80
NKE            	NIKE Inc.	US                	25        	Consumer Discretionary	      71.67
NI             	NiSource Inc.	US                	55        	Utilities	      21.25
NE             	Noble Corporation	US                	10        	Energy	      39.03
JWN            	Nordstrom	US                	25        	Consumer Discretionary	      40.24
NSC            	Norfolk Southern Corp.	US                	20        	Industrials	      22.49
NFB            	North Fork Bancorporation	US                	40        	Financials	      43.60
NTRS           	Northern Trust Corp.	US                	40        	Financials	      47.65
NOC            	Northrop Grumman Corp.	US                	20        	Industrials	     102.58
NOVL           	Novell Inc.	US                	45        	Information Technology	      13.35
NVLS           	Novellus Systems	US                	45        	Information Technology	      33.20
NUE            	Nucor Corp.	US                	15        	Materials	      59.26
NVDA           	NVIDIA Corp.	US                	45        	Information Technology	      22.60
OXY            	Occidental Petroleum	US                	10        	Energy	      44.11
ODP            	Office Depot	US                	25        	Consumer Discretionary	      16.95
OMC            	Omnicom Group	US                	25        	Consumer Discretionary	      81.05
ORCL           	Oracle Corp.	US                	45        	Information Technology	      13.26
PCAR           	PACCAR Inc.	US                	20        	Industrials	      55.93
PTV            	Pactiv Corp.	US                	15        	Materials	      22.14
PLL            	Pall Corp.	US                	20        	Industrials	      26.30
PMTC           	Parametric Technology	US                	45        	Information Technology	       4.45
PH             	Parker-Hannifin	US                	20        	Industrials	      56.44
PAYX           	Paychex Inc.	US                	45        	Information Technology	      36.46
JCP            	Penney (J.C.)	US                	25        	Consumer Discretionary	      28.03
PGL            	Peoples Energy	US                	55        	Utilities	      43.17
PSFT           	PeopleSoft Inc.	US                	45        	Information Technology	      22.22
PBG            	Pepsi Bottling Group	US                	30        	Consumer Staples	      26.79
PEP            	PepsiCo Inc.	US                	30        	Consumer Staples	      49.94
PKI            	PerkinElmer	US                	45        	Information Technology	      21.65
PFE            	Pfizer, Inc.	US                	35        	Health Care	      38.09
PCG            	PG&E Corp.	US                	55        	Utilities	      27.32
PD             	Phelps Dodge	US                	15        	Materials	      77.80
PNW            	Pinnacle West Capital	US                	55        	Utilities	      37.26
PBI            	Pitney-Bowes	US                	20        	Industrials	      40.02
PCL            	Plum Creek Timber Co.	US                	40        	Financials	      30.50
PMCS           	PMC-Sierra Inc.	US                	45        	Information Technology	      21.50
PNC            	PNC Bank Corp.	US                	40        	Financials	      56.44
PWER           	Power-One Inc.	US                	20        	Industrials	      12.29
PPG            	PPG Industries	US                	15        	Materials	      59.20
PPL            	PPL Corp.	US                	55        	Utilities	      45.42
PX             	Praxair, Inc.	US                	15        	Materials	      36.16
PFG            	Principal Financial Group	US                	40        	Financials	      35.69
PG             	Procter & Gamble	US                	30        	Consumer Staples	     102.55
PGN            	Progress Energy, Inc.	US                	55        	Utilities	      45.00
PGR            	Progressive Corp.	US                	40        	Financials	      82.44
PLD            	ProLogis	US                	40        	Financials	      33.38
PVN            	Providian Financial Corp.	US                	40        	Financials	      13.69
PRU            	Prudential Financial	US                	40        	Financials	      44.87
PEG            	Public Serv. Enterprise Inc.	US                	55        	Utilities	      45.42
PHM            	Pulte Homes, Inc.	US                	25        	Consumer Discretionary	      44.93
QLGC           	QLogic Corp.	US                	45        	Information Technology	      44.45
QCOM           	QUALCOMM Inc.	US                	45        	Information Technology	      57.24
DGX            	Quest Diagnostics	US                	35        	Health Care	      84.36
Q              	Qwest Communications Int	US                	50        	Telecommunications Services	       4.35
RSH            	RadioShack Corp	US                	25        	Consumer Discretionary	      33.48
RTN            	Raytheon Co. (New)	US                	20        	Industrials	      30.90
RBK            	Reebok International	US                	25        	Consumer Discretionary	      38.05
RF             	Regions Financial Corp.	US                	40        	Financials	      36.88
RJR            	RJ Reynolds Tobacco	US                	30        	Consumer Staples	      59.17
RHI            	Robert Half International	US                	20        	Industrials	      23.31
ROK            	Rockwell Automation, Inc.	US                	20        	Industrials	      31.70
COL            	Rockwell Collins	US                	20        	Industrials	      32.40
ROH            	Rohm & Haas	US                	15        	Materials	      40.17
RDC            	Rowan Cos.	US                	10        	Energy	      23.50
R              	Ryder System	US                	20        	Industrials	      37.10
TSG            	Sabre Holding Corp.	US                	45        	Information Technology	      20.55
SAFC           	SAFECO Corp.	US                	40        	Financials	      45.06
SWY            	Safeway Inc.	US                	30        	Consumer Staples	      21.96
SANM           	Sanmina-SCI Corp.	US                	45        	Information Technology	      12.81
SLE            	Sara Lee Corp.	US                	30        	Consumer Staples	      21.13
SBC            	SBC Communications Inc.	US                	50        	Telecommunications Services	      25.65
SGP            	Schering-Plough	US                	35        	Health Care	      18.46
SLB            	Schlumberger Ltd.	US                	10        	Energy	      62.13
SFA            	Scientific-Atlanta	US                	45        	Information Technology	      33.26
SEE            	Sealed Air Corp.(New)	US                	15        	Materials	      49.01
S              	Sears, Roebuck & Co.	US                	25        	Consumer Discretionary	      45.54
SRE            	Sempra Energy	US                	55        	Utilities	      30.81
SHW            	Sherwin-Williams	US                	25        	Consumer Discretionary	      34.99
SEBL           	Siebel  Systems Inc	US                	45        	Information Technology	      13.94
SIAL           	Sigma-Aldrich	US                	15        	Materials	      57.59
SPG            	Simon Property Group, Inc	US                	40        	Financials	      53.70
SLM            	SLM Corporation	US                	40        	Financials	      40.32
SNA            	Snap-On Inc.	US                	25        	Consumer Discretionary	      31.15
SLR            	Solectron	US                	45        	Information Technology	       6.76
SO             	Southern Co.	US                	55        	Utilities	      29.21
SOTR           	SouthTrust Corp.	US                	40        	Financials	      33.63
LUV            	Southwest Airlines	US                	20        	Industrials	      14.65
FON            	Sprint Corp. FON	US                	50        	Telecommunications Services	      17.87
PCS            	Sprint Corp. PCS	US                	50        	Telecommunications Services	       9.30
STJ            	St Jude Medical	US                	35        	Health Care	      74.82
SPC            	St. Paul Cos.	US                	40        	Financials	      43.16
SWK            	Stanley Works	US                	25        	Consumer Discretionary	      38.21
SPLS           	Staples Inc.	US                	25        	Consumer Discretionary	      25.85
SBUX           	Starbucks Corp.	US                	25        	Consumer Discretionary	      36.89
HOT            	Starwood Hotels & Resorts	US                	25        	Consumer Discretionary	      38.62
STT            	State Street Corp.	US                	40        	Financials	      52.95
SYK            	Stryker Corp.	US                	35        	Health Care	      89.88
SUNW           	Sun Microsystems	US                	45        	Information Technology	       5.52
SDS            	SunGard Data Systems	US                	45        	Information Technology	      30.26
SUN            	Sunoco., Inc.	US                	10        	Energy	      56.45
STI            	SunTrust Banks	US                	40        	Financials	      72.82
SVU            	Supervalu Inc.	US                	30        	Consumer Staples	      28.69
SYMC           	Symantec Corp.	US                	45        	Information Technology	      40.43
SBL            	Symbol Technologies	US                	45        	Information Technology	      16.89
SNV            	Synovus Financial	US                	40        	Financials	      24.70
SYY            	Sysco Corp.	US                	30        	Consumer Staples	      37.50
TROW           	T. Rowe Price Group	US                	40        	Financials	      51.67
TGT            	Target Corp.	US                	25        	Consumer Discretionary	      39.53
TE             	TECO Energy	US                	55        	Utilities	      14.81
TEK            	Tektronix Inc.	US                	45        	Information Technology	      34.49
TLAB           	Tellabs, Inc.	US                	45        	Information Technology	       9.73
TIN            	Temple-Inland	US                	15        	Materials	      61.09
THC            	Tenet Healthcare Corp.	US                	35        	Health Care	      12.15
